artikelnummer,max,pallid
56812ABR-186-1 SZ,60.0,2884416
56813ABR-019-1 SZ,20.0,3082895
56813ABR-186-1 SZ,20.0,3082884
56814ABR-019-1 SZ,80.0,2722283
56814ABR-134-1 SZ,80.0,2845919
56814ABR-186-1 SZ,80.0,2845858
56818ABR-098-1 SZ,16.0,2606540
56831ABR-134-1 SZ,80.0,2463845
56831ABR-186-1 SZ,80.0,2463821
56835MCN-169-1 SZ,50.0,2601351
56840-019-1 SZ,64.0,2604943
56840-1004-1 SZ,64.0,2952069
56841-1004-1 SZ,50.0,2952132
56842-1004-1 SZ,240.0,3010391
56843-098-1 SZ,140.0,2856146
56843ABR-098-1 SZ,20.0,3073291
56844-098-1 SZ,15.0,4230924
56844ABR-098-1 SZ,15.0,2880291
56845ABR-089-1 SZ,60.0,2722220
56846ABR-541-1 SZ,55.0,3408504
56847ABR-678-1 SZ,450.0,3352220
56850ABR-541-1 SZ,50.0,2463798
56851ABR-831-1 SZ,50.0,2597310
56852ABR-678-1 SZ,50.0,3783732
56947ABR-019-1 SZ,32.0,2523467
56961ABR-019-1 SZ,42.0,4065190
56961ABR-282-1 SZ,48.0,3166584
56963ABR-134-1 SZ,120.0,2350779
56964ABR-019-1 SZ,50.0,2728950
56964MCABR-169-1 SZ,60.0,3685802
57102ABR-186-1 SZ,80.0,2844603
57102MCABR-169-1 SZ,80.0,2708923
57103ABR-134-1 SZ,320.0,2219079
57107-019-L/XL,10.0,2781756
57107-019-S/M,10.0,2952104
57107-134-L/XL,10.0,2781679
57107-134-S/M,10.0,2781747
57107MCN-169-L/XL,10.0,2952407
57107MCN-169-S/M,10.0,2952406
57107N-186-L/XL,10.0,2781763
57107N-186-S/M,10.0,2781754
57109P-1351-1 SZ,25.0,4031131
57115-019-1 SZ,40.0,2599269
57115-186-1 SZ,160.0,2599255
57115MC-169-1 SZ,160.0,2336332
57118-098-1 SZ,48.0,3574870
57126-019-1 SZ,100.0,2149955
5830029-019-L,50.0,3420744
5830029-019-M,50.0,3420761
5830029-134-L,50.0,3203906
5830030-019-L,50.0,2883859
5830030-019-XL,48.0,2883848
5830031-1726-L,25.0,2897780
5830072-019-1 SZ,25.0,3404657
5860084-134-1 SZ,60.0,3167110
5860084-186-1 SZ,60.0,3251766
5860084MC-169-1 SZ,60.0,2936139
5860086-019-1 SZ,180.0,4232319
5860102-019-1 SZ,50.0,3567849
5860104-019-1 SZ,50.0,2606571
5860111EU-092-L,36.0,3992849
5860111EU-092-M,36.0,3992964
5860118-098-1 SZ,5.0,2936995
5860121-019-1 SZ,48.0,3010181
5860122-019-1 SZ,30.0,3233013
5860127-170-1 SZ,60.0,2918619
5860128-042-1 SZ,6.0,3507731
5860128-787-1 SZ,54.0,3523627
5860129-019-1 SZ,66.0,3773570
5860129-787-1 SZ,95.0,3894167
5860132-098-1 SZ,48.0,2936551
5860132-831-1 SZ,28.0,3894216
5860133-098-1 SZ,54.0,3088691
5860133-831-1 SZ,33.0,3893888
5860153-019-1 SZ,80.0,3865793
5860158-831-L/XL,4.0,2729452
5860159-1295-L/XL,4.0,2729475
5860196-098-L/XL,20.0,2753391
5860196-098-M,20.0,2753417
5860196-098-S,20.0,2753411
5860196-400-S,20.0,2753398
5860206-019-1 SZ,3.0,3894668
5860219-019-1 SZ,1000.0,2902668
58604ABR-018-1 SZ,300.0,4092536
58631ABR-019-REG,200.0,2860628
58642-134-S/M,30.0,2634140
58642ABR-019-S/M,50.0,3073265
58713ABR-019-1 SZ,40.0,4289868
58713ABR-134-1 SZ,40.0,2718281
58713ABR-186-1 SZ,40.0,4289286
58715ABR-019-1 SZ,40.0,4290017
58715ABR-134-1 SZ,40.0,2463295
58718ABR-019-1 SZ,60.0,3648295
58722ABR-019-1 SZ,60.0,2974153
58724SGABR-037-1 SZ,40.0,3830279
59012ABR-019-1 SZ,54.0,4092223
59049ABR-019-1 SZ,16.0,4092630
59120-019-1 SZ,900.0,2219238
59379-019-2XL,72.0,2465663
59379-019-L,72.0,3830345
59379-019-M,72.0,2465618
59379-019-S,72.0,2466022
59379-019-XL,72.0,2465907
59379-134-M,72.0,2466016
59379-186-L,72.0,2465658
59379-186-XL,72.0,2466015
59380-019-L,72.0,2394730
59380-019-M,72.0,2394811
59380-019-S,72.0,2394761
59385ABR-019-2XL,72.0,2043475
59385ABR-019-L,72.0,2394840
59385ABR-019-M,72.0,2394814
59385ABR-019-S,72.0,2394829
59385ABR-019-XL,72.0,2394821
59386ABR-019-2XL,72.0,2703795
59386ABR-019-L,72.0,2703798
59386ABR-019-M,72.0,2703793
59386ABR-019-S,72.0,2672909
59386ABR-019-XL,72.0,2703801
59386ABR-134-2XL,72.0,2465608
59386ABR-134-L,72.0,2465600
59386ABR-134-S,72.0,2465619
59386ABR-134-XL,72.0,2465614
59387ABR-019-L,72.0,2651827
59387ABR-019-M,72.0,2651823
59387ABR-019-S,72.0,2651825
59387ABR-019-XL,72.0,2651821
59389-019-L,72.0,2394624
59389-019-M,72.0,2394629
59389-019-XL,72.0,2394635
59389-134-2XL,72.0,2394524
59389-134-L,72.0,2394543
59389-134-M,72.0,2394595
59389-134-XL,72.0,2394599
59392-019-2XL,72.0,2394486
59392-019-L,72.0,2394539
59392-019-M,72.0,2660277
59392-019-S,72.0,2394481
59392-019-XL,72.0,2660323
59392-134-L,72.0,2387343
59392-134-M,72.0,2387338
59393-019-L,72.0,2660330
59393-019-M,64.0,2660352
59393-019-S,48.0,2666288
59393-019-XL,54.0,2665991
59394-019-L,72.0,3339977
59394-019-M,72.0,3646498
59394-019-S,72.0,1629234
59394-134-M,72.0,3647341
59394-186-S,72.0,1629120
59394SG-037-M,72.0,3646463
59394SG-037-S,72.0,3646465
59395-019-S,38.0,3830350
59396ABR-019-1 SZ,240.0,2952377
59396ABR-134-1 SZ,20.0,2882551
59396ABR-724-1 SZ,20.0,2882635
59397ABR-019-L,72.0,2394855
59397ABR-019-M,72.0,2465607
59397ABR-019-XL,72.0,2395252
59397ABR-134-L,72.0,2465585
59397ABR-134-M,72.0,2465629
59397ABR-134-XL,72.0,2465636
59398ABR-019-2XL,72.0,2550030
59398ABR-019-L,144.0,2550004
59398ABR-019-M,144.0,2549988
59398ABR-019-S,72.0,2550015
59398ABR-019-XL,144.0,2549991
59399ABR-019-2XL,72.0,2550031
59399ABR-019-L,144.0,2550041
59399ABR-019-M,144.0,2550038
59399ABR-019-S,56.0,2550017
59399ABR-019-XL,144.0,2550035
59405-019-3XL,5.0,1860214
59405-019-L,50.0,3081882
59405-019-M,50.0,2953500
59405-019-S,50.0,3010543
59409-019-M,50.0,2953240
59409-019-XL,50.0,2953106
59409-134-M,50.0,3081869
59409-190-S,3.0,1936822
59501-109-4XL,3.0,1937056
59505ABR-019-2XL,25.0,2953392
59505ABR-019-3XL,25.0,2953334
59505ABR-019-4XL,25.0,2953205
59505ABR-019-L,25.0,2953299
59505ABR-019-XL,25.0,2953342
59510-134-L,29.0,2634159
59538-019-2XL,10.0,3081966
59538-019-L,50.0,3081970
59538-019-M,50.0,3081972
59538-019-XL,50.0,3646612
59538-134-2XL,50.0,2722616
59538-134-L,50.0,2722570
59538-134-M,50.0,2722572
59538-134-S,50.0,2722560
59538-134-XL,50.0,2848480
59548-1251-S-XL,50.0,2670060
59551-019-2XL,100.0,4164212
59551-019-3XL,100.0,4164150
59551-019-4XL,50.0,2395224
59551-019-L,100.0,4164010
59551-019-M,100.0,4164157
59551-019-S,100.0,4164148
59551-019-XL,100.0,4164203
59551-134-L,100.0,2848749
59551-134-M,100.0,2953093
59551-134-XL,100.0,3204025
59551-186-L,100.0,2722505
59551-186-M,100.0,2722509
59551-186-XL,100.0,2722511
59552-019-L,100.0,4164105
59552-019-XL,100.0,4164018
59552-134-L,50.0,2848915
59552-134-M,100.0,3081979
59552-134-S,50.0,2848648
59552-186-M,100.0,3082002
59567-134-M,50.0,3010582
59567-134-S,50.0,2848848
59568-134-M,50.0,3010631
59568-134-S,50.0,2722548
59568-186-M,50.0,2849643
59568-186-S,50.0,2848870
59569-019-3XL,50.0,2545491
59569-019-M,50.0,2397149
59569-019-S,50.0,2545509
59569-134-2XL,6.0,1837204
59569ABR-019-M,50.0,3010190
61041ABR-724-M,26.0,2785069
61041ABR-724-S,26.0,2785055
61041ABR-724-XL,26.0,2785047
61166-019-L,26.0,2634232
61166-724-L,26.0,4073726
61166-724-M,26.0,4074140
61166-724-S,26.0,4074049
61166EU-858-1X,26.0,3324772
61166EU-858-L,26.0,3324806
61166EU-858-M,26.0,3324725
61166EU-858-S,26.0,3324482
61166EU-858-XL,25.0,3324792
61325-055-S,4.0,1936604
62044NL-169-2XL-R,4.0,1866082
62044NL-169-L-L,11.0,1856734
62044NL-169-M-L,3.0,1937076
62046NL-169-2XL-L,3.0,1937106
62070ABR-162-L,18.0,2726447
62081ABR-186-L,20.0,2655719
62081ABR-186-M,20.0,2655721
62081ABR-186-S,20.0,2655547
62081ABR-186-XL,20.0,2655550
62417-678-L,6.0,1844422
62417-678-M,5.0,1837418
62417-678-S,5.0,1860285
62417-678-XL,3.0,1936958
62417-678-XS,3.0,1936960
62420ABR-019-XL-R,18.0,2841492
62420ABR-724-XL-R,8.0,2841507
62439-019-L-R,20.0,2846623
62439-019-M-R,20.0,2846636
62439-019-S-R,20.0,2846642
62439-186-L-R,20.0,2883197
62439-186-M-R,20.0,2883202
62439-186-S-R,20.0,2883182
62439-186-XS-R,20.0,3010266
63071-019-12,3.0,1936764
63071-162-14,3.0,1936768
63323-098-10,4.0,1936648
63323-098-12,3.0,1937133
63323-098-8,3.0,1937137
63323-956-10,3.0,1856367
64032NLABR-169-10-L,20.0,3278225
64032NLABR-169-10-R,20.0,3278209
64032NLABR-169-12-L,20.0,3278560
64032NLABR-169-12-R,20.0,3278118
64032NLABR-169-14-L,20.0,3278787
64032NLABR-169-14-R,20.0,3278551
64032NLABR-169-16-L,20.0,3278088
64032NLABR-169-16-R,20.0,3279053
64032NLABR-169-2-L,20.0,3278074
64032NLABR-169-2-R,20.0,3277976
64032NLABR-169-4-L,20.0,3278272
64032NLABR-169-4-R,20.0,3278554
64032NLABR-169-6-L,20.0,3278268
64032NLABR-169-6-R,20.0,3278962
64032NLABR-169-8-L,20.0,3278213
64032NLABR-169-8-R,20.0,3278733
64044EU-019-0-L,4.0,1936639
64044EU-019-0-R,4.0,1936538
64044EU-019-10-R,4.0,1936542
64044EU-019-12-R,3.0,1856315
64044EU-019-14-L,4.0,1936543
64044EU-019-14-R,5.0,1860255
64044EU-019-16-L,3.0,1856341
64044EU-019-16-R,5.0,1860253
64044EU-019-2-L,4.0,1936681
64044EU-019-2-R,5.0,1860269
64044EU-019-4-L,5.0,1860277
64044EU-019-4-R,6.0,1844431
64044EU-019-6-L,6.0,1844430
64044EU-019-6-R,3.0,1856371
64044EU-019-8-L,6.0,1844428
64044EU-019-8-R,4.0,1936672
64044EU-858-10-L,11.0,1856727
64044EU-858-16-L,4.0,1936675
64044EU-858-6-L,13.0,1856772
64044EUABR-186-10-L,20.0,2601627
64044EUABR-186-10-R,20.0,2601616
64044EUABR-186-12-R,20.0,2601704
64044EUABR-186-14-R,20.0,2601614
64044EUABR-186-2-R,20.0,2601606
64044EUABR-186-4-R,20.0,2601728
64044EUABR-186-6-R,20.0,2601625
64044EUABR-186-8-L,20.0,2601631
64044EUABR-186-8-R,20.0,2601613
64044EUABR-724-10-R,20.0,2601624
64044EUABR-724-12-R,20.0,2601681
64044EUABR-724-4-L,20.0,2601612
64044EUABR-724-4-R,20.0,2601669
64044EUABR-724-6-R,20.0,2601609
64044EUABR-724-8-R,20.0,2601605
64359-724-16-R,3.0,1856358
64359-724-18-R,3.0,1856366
64359-724-6-L,4.0,1936571
64359ABR-019-10-L,16.0,4208204
64359ABR-019-10-R,16.0,4208396
64359ABR-019-12-L,16.0,4208387
64359ABR-019-12-R,16.0,4216506
64359ABR-019-14-R,16.0,4216342
64359ABR-019-16-R,16.0,4208313
64359ABR-019-2-L,6.0,4208318
64359ABR-019-2-R,16.0,4208391
64359ABR-019-4-L,16.0,4208395
64359ABR-019-4-R,16.0,4208399
64359ABR-019-6-L,16.0,4208382
64359ABR-019-8-L,16.0,4208400
64359ABR-019-8-R,16.0,4208193
64360-019-14-L,3.0,1856360
64360-019-16-L,6.0,1860012
64360-019-20-L,3.0,1856350
64360-162-20-R,6.0,1860031
64360-724-18-L,4.0,1936578
64360-724-20-R,3.0,1856344
64360-724-4-L,3.0,1856387
64360ABR-019-10-R,20.0,2428900
64360ABR-019-12-L,20.0,2428198
64360ABR-019-12-R,20.0,2428224
64360ABR-162-6-L,20.0,2467029
64386-019-20-R,6.0,1860024
64386-092-6-L,6.0,1860021
64386-092-8-L,5.0,1860275
64386-192-12-L,3.0,1856391
64386-192-16-R,3.0,1856376
64386ABR-019-0-R,20.0,2787105
64386ABR-019-10-L,20.0,2787106
64386ABR-019-10-R,20.0,2707223
64386ABR-019-12-L,20.0,2787113
64386ABR-019-12-R,20.0,3073060
64386ABR-019-14-R,20.0,3314490
64386ABR-019-16-R,20.0,2632672
64386ABR-019-2-L,20.0,2787128
64386ABR-019-2-R,20.0,2787164
64386ABR-019-4-L,20.0,2787141
64386ABR-019-4-R,20.0,3073056
64386ABR-019-6-L,20.0,2787148
64386ABR-019-6-R,20.0,2707267
64386ABR-019-8-L,20.0,2707205
64386ABR-019-8-R,20.0,3130303
64386ABR-055-0-R,20.0,2649798
64386ABR-055-10-R,20.0,3314480
64386ABR-055-12-R,20.0,2648995
64386ABR-055-14-R,20.0,3314475
64386ABR-055-2-R,20.0,3280452
64386ABR-055-4-R,20.0,3073094
64386ABR-055-6-R,20.0,2649787
64386ABR-055-8-R,20.0,2440496
64386ABR-092-10-R,20.0,2784616
64386ABR-092-2-R,20.0,2622459
64386ABR-192-4-R,20.0,2784601
64386ABR-192-6-R,20.0,3033094
64386ABR-724-0-L,20.0,2440315
64386ABR-724-0-R,20.0,2786944
64386ABR-724-10-L,20.0,2786993
64386ABR-724-10-R,20.0,2786966
64386ABR-724-12-L,20.0,2787109
64386ABR-724-12-R,20.0,3033083
64386ABR-724-14-L,20.0,2787100
64386ABR-724-14-R,20.0,3415201
64386ABR-724-16-R,21.0,3130323
64386ABR-724-2-L,20.0,2787139
64386ABR-724-2-R,20.0,3033223
64386ABR-724-4-L,20.0,2786953
64386ABR-724-4-R,20.0,3033188
64386ABR-724-6-L,20.0,2984377
64386ABR-724-6-R,20.0,2707176
64386ABR-724-8-L,20.0,2787108
64386ABR-724-8-R,20.0,3033164
64393-186-12-R,3.0,1853094
64393ABR-019-0-R,15.0,3748399
64393ABR-019-10-L,13.0,3748332
64393ABR-019-10-R,17.0,3748691
64393ABR-019-12-R,16.0,3618171
64393ABR-019-14-R,16.0,3618140
64393ABR-019-16-R,16.0,3748248
64393ABR-019-2-L,10.0,3618082
64393ABR-019-2-R,16.0,3748251
64393ABR-019-4-L,16.0,3748235
64393ABR-019-6-L,16.0,3748751
64393ABR-019-6-R,16.0,3748757
64393ABR-019-8-L,16.0,3618181
64393ABR-019-8-R,16.0,3748595
64393ABR-186-0-R,16.0,2528626
64393ABR-186-10-L,16.0,2528424
64393ABR-186-10-R,16.0,2632665
64393ABR-186-12-L,16.0,2528421
64393ABR-186-12-R,16.0,2528611
64393ABR-186-14-L,16.0,2528420
64393ABR-186-14-R,16.0,2632660
64393ABR-186-16-L,16.0,2528717
64393ABR-186-16-R,16.0,2528633
64393ABR-186-18-R,16.0,2528804
64393ABR-186-2-L,16.0,2528439
64393ABR-186-2-R,16.0,2528607
64393ABR-186-4-R,16.0,2528618
64393ABR-186-6-L,16.0,2528789
64393ABR-186-6-R,16.0,2528711
64393ABR-186-8-L,16.0,2528703
64393ABR-186-8-R,16.0,2528638
64393ABR-724-2-L,16.0,2632690
64393ABR-724-4-L,15.0,2632705
64393ABR-724-6-R,16.0,2428235
64393ABR-724-8-R,16.0,2428231
64419-018-10-R,4.0,1936585
64419-018-2-R,5.0,1865642
64419-018-8-R,3.0,1853098
64445ABR-019-12-R,20.0,2726442
64445ABR-019-2-R,20.0,2573062
64445ABR-055-10-R,20.0,4093141
64445ABR-186-14-L,1.0,4092982
64445ABR-724-10-R,20.0,3119319
64445ABR-724-12-R,20.0,3119274
64445ABR-724-14-R,20.0,3207358
64445ABR-724-4-R,20.0,3207355
64445ABR-724-6-L,20.0,2715111
64445ABR-724-6-R,20.0,3120016
64446-019-12-L,3.0,1853112
64446-019-6-S,3.0,1853101
64446-186-10-L,3.0,1853115
64446ABR-019-0-R,20.0,4251236
64446ABR-019-10-R,20.0,4251249
64446ABR-019-14-R,20.0,3415143
64446ABR-019-2-R,20.0,4251220
64446ABR-019-4-L,20.0,2784769
64446ABR-019-4-R,20.0,3415144
64446ABR-019-6-L,20.0,2784294
64446ABR-019-6-R,20.0,3540456
64446ABR-019-8-L,4.0,4251247
64446ABR-019-8-R,20.0,3415146
64446ABR-055-4-L,20.0,2784469
64446ABR-055-8-L,20.0,2784304
64446ABR-724-0-R,9.0,4251242
64446ABR-724-12-R,20.0,4251237
64447-019-14-L,3.0,1853121
64447-019-16-R,4.0,1936496
64447ABR-019-10-R,20.0,2632667
64447ABR-019-4-R,20.0,4199015
64447ABR-019-6-R,20.0,2622677
64447ABR-019-8-R,20.0,2622610
64447ABR-055-8-R,20.0,2784319
64447ABR-186-4-L,20.0,2622620
64447ABR-186-8-L,20.0,2622841
64447ABR-186-8-R,20.0,2632728
64447ABR-724-10-R,20.0,2782994
64447ABR-724-12-R,21.0,2706982
64447ABR-724-14-L,19.0,2707278
64447ABR-724-14-R,20.0,4199209
64447ABR-724-6-R,20.0,4199205
64447ABR-724-8-L,18.0,2632716
64447ABR-724-8-R,21.0,2706978
64453ABR-019-10-R,28.0,2728727
64453ABR-019-12-R,28.0,2728751
64453ABR-019-4-R,28.0,2728738
64453ABR-956-10-R,28.0,2728754
64453ABR-956-6-R,28.0,2728744
64459-186-10-L,3.0,1853125
64459-186-12-L,3.0,1853123
64483EU-019-18-R,8.0,2623221
64483EU-724-20-R,8.0,2623230
64483EUMC-169-12-R,4.0,2623445
64483EUMC-169-14-R,8.0,2623234
64483EUMC-169-18-R,8.0,2623232
66018-089-L,3.0,1853128
66018-559-S,4.0,1936491
66018-559-XL,5.0,1865869
66020-1018-L,4.0,1936550
66020-1018-S,3.0,1853140
66020-406-XS,3.0,1853138
66020-419-XL,3.0,1853148
66020-962-XS,3.0,1853145
66021-571-M,29.0,2634166
66021-831-L,3.0,1853151
66022-019-M,3.0,1853153
66023-019-L,34.0,2634068
66023-019-M,34.0,2631855
66023-019-S,34.0,2631886
66024-1019-L,3.0,1853152
66024-961-L,3.0,1853157
66024-961-M,3.0,1853155
66024-961-S,4.0,1936545
66024-961-XL,25.0,2634670
66024-961-XS,3.0,1853158
66026-406-XL,3.0,1853156
66026-571-M,3.0,1853398
66026-831-L,4.0,1936544
66028-019-M,4.0,1936548
66028-571-L,3.0,1853389
66028-571-XL,3.0,1853395
67012-019-M,3.0,1853385
67013-419-XL,3.0,1853435
67013-419-XS,5.0,1860257
67013-545-M,3.0,1853401
67013-545-XS,5.0,1860260
67013-787-XL,5.0,1860258
67016-019-S,3.0,1853195
67016-962-M,4.0,1936653
67016-962-S,3.0,1853198
67017-019-XS,4.0,1936656
67017-831-M,3.0,1853196
67017-831-S,5.0,1860256
67017-962-M,4.0,1936650
67017-962-S,3.0,1853197
67017-962-XS,3.0,1853280
67018-1001-M,24.0,2635691
67018-1001-S,24.0,2635711
67018-1081-S,24.0,2635703
67018-571-S,65.0,2630021
67018-571-XS,3.0,1853265
67018-961-L,3.0,1853271
67018-961-S,64.0,2630134
6780002-1179-1 SZ,480.0,2780321
68019-019-L-R,12.0,2929452
68019-019-M-R,12.0,2929547
68019-019-S-R,12.0,2929485
68019-019-XL-R,6.0,2929464
68019-019-XS-R,12.0,2929491
68019-186-L-R,12.0,2929489
68019-186-M-R,12.0,2929565
68019-186-S-R,12.0,2929465
68019-186-XL-R,12.0,2929555
68019-186-XS-R,12.0,2929612
68019-724-M-R,12.0,2929494
68019-724-S-R,12.0,2929554
68019-724-XL-R,12.0,2929475
68019EU-858-L-R,12.0,2929418
68019EU-858-M-R,12.0,2929480
68019EU-858-S-R,12.0,2929386
68019EU-858-XL-R,12.0,2929496
68019EU-858-XS-R,12.0,2929440
68024-019-6-R,16.0,3540309
68024-186-10-R,16.0,3540310
68024-186-4-R,16.0,3540314
68024-186-8-R,16.0,3540305
68024-724-4-R,16.0,3540307
6890101-999-1 SZ,40.0,2951920
69275-016-L,5.0,1860290
69275-016-M,4.0,1936443
69275-016-S,5.0,1860292
69275-016-XL,4.0,1936430
69275-016-XS,3.0,1853446
69275-019-L,5.0,1865900
69275-019-S,4.0,1936446
69275-019-XL,4.0,1936696
69275-019-XS,3.0,1853185
69275-186-L,6.0,1860084
69275-186-M,4.0,1936686
69275-186-S,5.0,1865904
69275-186-XL,3.0,1853182
69275-186-XS,4.0,1936689
71049-018-L,30.0,3340178
71049-018-M,30.0,3340743
71049-018-S,30.0,3340445
71049-019-2XL,30.0,3205546
71049-019-3XL,29.0,3205506
71049-019-L,30.0,3205548
71049-019-M,30.0,3205519
71049-019-S,30.0,3340465
71049-019-XL,30.0,3340227
71049-019-XS,30.0,2634071
71049-092-S,30.0,2634115
71049-092-XS,30.0,2634128
71049-724-3XL,15.0,3017101
71049-724-L,30.0,3770583
71049-724-M,30.0,3017115
71095ABR-019-2XL-R,24.0,2832476
71095ABR-019-L-R,24.0,3262935
71095ABR-019-M-R,24.0,2832458
71095ABR-019-S-R,24.0,2832475
71095ABR-019-XL-R,24.0,2832473
71095ABR-186-2XL-R,24.0,3618786
71095ABR-186-L-R,24.0,3618789
71095ABR-186-M-R,24.0,3618669
71095ABR-186-S-R,24.0,3618706
71095ABR-186-XL-R,24.0,3618667
71095ABR-724-2XL-R,24.0,3262968
71095ABR-724-L-R,24.0,3262949
71095ABR-724-M-R,24.0,2708740
71095ABR-724-S-R,24.0,3262965
71095ABR-724-XL-R,24.0,3262938
71168ABR-750-2XL-R,22.0,2983371
71168ABR-750-L-R,22.0,2984625
71168ABR-750-M-R,22.0,2984577
71168ABR-750-S-R,22.0,2984640
71168ABR-750-XL-R,22.0,2984572
71175-162-S,22.0,701698
71175ABR-010-L,22.0,4216179
71175ABR-010-M,22.0,4216176
71175ABR-010-S,22.0,4216227
71175ABR-010-XL,22.0,4216234
71175ABR-018-2XL,4.0,3418806
71175ABR-018-XL,22.0,3540380
71175ABR-019-3XL,3.0,3992942
71175ABR-019-L,22.0,4216207
71175ABR-019-M,22.0,4216194
71175ABR-019-S,22.0,4216205
71175ABR-019-XL,22.0,3992994
71175ABR-162-L,22.0,4216241
71175ABR-190-L,22.0,2607352
71175ABR-724-L,22.0,4216187
71175ABR-724-M,22.0,4216222
71175ABR-724-S,22.0,4216237
71182-724-2XL,26.0,3541444
71182-724-L,28.0,3685936
71182-724-M,30.0,3685947
71182-724-S,30.0,2424377
71182-724-XL,28.0,3541034
71203-070-S,4.0,1936588
71204-580-XS,3.0,1853472
71204-656-S,3.0,1853193
71204-674-M,4.0,1943663
71204-736-L,24.0,2634807
71204-736-M,7.0,1837169
71204-949-S,4.0,1866017
71204-949-XS,4.0,1866033
71204-951-XS,3.0,1853192
71208-348-L,40.0,2631461
71208-348-M,8.0,2744896
71208-348-XL,6.0,1860038
71208-678-M,40.0,2631587
71208-678-S,5.0,1865926
71215-678-S,3.0,1853300
71220-1179-L,36.0,2652529
71220-1179-M,36.0,2652527
71220-1179-S,36.0,2652528
71220-1179-XL,36.0,2652521
71227-691-L,6.0,1860042
71309-019-2XL,30.0,3979013
71309-019-L,32.0,3979134
71309-019-M,32.0,3979175
71309-019-S,32.0,3979141
71309-019-XL,30.0,3979174
71309-720-3XL,13.0,3418562
71309-720-S,32.0,3046246
71309-720-XL,30.0,3206021
71309-720-XS,32.0,2790321
71340-019-2XL,36.0,3245856
71340-019-L,36.0,3245878
71340-019-M,36.0,4202748
71340-019-S,36.0,3068284
71340-019-XL,36.0,3245860
71340-092-2XL,25.0,3245855
71340-092-L,36.0,3245864
71340-092-M,36.0,3245879
71340-092-S,37.0,3245924
71340-092-XL,36.0,3245923
71340-1179-2XL,36.0,2688090
71340-1179-L,36.0,2688104
71340-1179-M,36.0,2688134
71340-1179-S,36.0,2688140
71340-1179-XL,36.0,2688093
71340-186-2XL,31.0,4202730
71340-186-L,36.0,4202749
71340-186-M,36.0,3245873
71340-186-S,36.0,4202731
71340-186-XL,36.0,3245928
71340-559-2XL,4.0,1866029
71340-559-S,3.0,1853304
71354ABR-019-L,22.0,3481567
71354ABR-019-M,22.0,3481559
71354ABR-019-S,30.0,2860264
71354ABR-019-XL,22.0,3481047
71354ABR-055-L,22.0,4109195
71354ABR-055-M,22.0,4109580
71354ABR-055-S,22.0,4109577
71354ABR-092-L,30.0,2461112
71354ABR-092-M,30.0,2461970
71354ABR-092-S,30.0,2461973
71354ABR-190-L,22.0,3415794
71354ABR-190-M,30.0,3315309
71354ABR-190-S,20.0,4199383
71354ABR-190-XL,22.0,4199793
71354ABR-724-2XL,22.0,4199662
71354ABR-724-L,22.0,4199667
71354ABR-724-M,22.0,4199796
71354ABR-724-S,30.0,2655726
71354ABR-724-XL,22.0,4199246
71356-754-XL,3.0,1853496
71356-861-L,4.0,1943659
71373-018-M,12.0,1837138
71373ABR-018-2XL,10.0,2848523
71373ABR-018-L,22.0,2848538
71373ABR-018-M,22.0,2848540
71373ABR-018-S,22.0,2708509
71373ABR-724-S,6.0,2848552
71379-019-S,4.0,1943665
71379-019-XL,5.0,1860262
71387-635-XS,3.0,1853490
71387-795-2XL,3.0,1853486
71387-795-S,3.0,1853235
72002-019-2XL-R,20.0,1853457
72002-019-XL-R,4.0,1943661
72002-724-L-R,10.0,1856997
72002ABR-019-L-R,20.0,2875273
72049-019-2XL,25.0,3088242
72049-019-3XL,25.0,3088275
72049-092-L,25.0,2634623
72049-092-M,25.0,2634641
72049-092-S,25.0,2634643
72054-019-L,5.0,1865929
72054-019-M,10.0,1857034
72054-019-S,5.0,1865948
72054-019-XL,3.0,1853229
72054-724-2XL,10.0,1857036
72054-724-XL,4.0,1943672
72057-019-M,4.0,1943671
72057-019-S,20.0,2910939
72057-724-L,20.0,3102180
72071-092-L,4.0,1943675
72071-092-M,6.0,1860062
72071-092-S,3.0,1853238
72157-055-3XL,3.0,1853259
72157-120-XS,4.0,1943681
72175ABR-019-2XL,22.0,3993086
72175ABR-019-L,22.0,3993084
72175ABR-019-M,22.0,3993025
72175ABR-019-S,22.0,3993091
72175ABR-019-XL,22.0,3992999
72175ABR-120-L,22.0,2756801
72175ABR-120-M,22.0,2983702
72175ABR-120-S,22.0,2573236
72175ABR-162-L,22.0,3993002
72175ABR-162-M,22.0,3993133
72175ABR-162-S,22.0,3993042
72175ABR-162-XL,22.0,3993123
72175ABR-190-M,22.0,2875259
72175ABR-190-S,22.0,2887721
72175ABR-724-L,22.0,3852379
72175ABR-724-M,22.0,3852391
72175ABR-724-S,22.0,3852219
72175ABR-724-XL,22.0,3852387
72185ABR-169-2XL,22.0,2601424
72185ABR-169-L,22.0,2655619
72185ABR-169-XL,22.0,2655562
72194ABR-019-2XL,22.0,3856988
72194ABR-019-3XL,22.0,2788780
72194ABR-019-S,22.0,3856783
72194ABR-019-XL,22.0,3856947
72194ABR-019-XS,22.0,3856965
72194ABR-092-2XL,22.0,2642706
72194ABR-092-S,22.0,3242813
72194ABR-092-XL,22.0,3242820
72194ABR-162-2XL,22.0,2508894
72194ABR-162-3XL,22.0,2462063
72194ABR-162-XS,22.0,2462158
72194ABR-190-2XL,22.0,2712298
